Date,AAPL,MSFT,GOOGL,AMZN,NVDA,META,TSLA,JPM,XOM,JNJ
2025-11-19,268.06195068359375,484.0543518066406,292.4127502441406,222.69000244140625,186.49952697753906,589.3343505859375,403.989990234375,300.3709411621094,115.78709411621094,199.02362060546875
2025-11-20,265.7562561035156,476.308837890625,289.05731201171875,217.13999938964844,180.6201629638672,588.1663208007812,395.2300109863281,295.5277099609375,115.46148681640625,199.573974609375
2025-11-21,270.98651123046875,470.0268249511719,299.25347900390625,220.69000244140625,178.86036682128906,593.2578125,391.0899963378906,295.171142578125,115.52069091796875,200.38967895507812
2025-11-24,275.4083251953125,471.89849853515625,318.14776611328125,226.27999877929688,182.52996826171875,612.0264282226562,417.7799987792969,295.1513366699219,114.42547607421875,202.502685546875
2025-11-25,276.4563903808594,474.8752136230469,323.0011901855469,229.6699981689453,177.80047607421875,635.1576538085938,419.3999938964844,300.103515625,112.98491668701172,204.40159606933594
2025-11-26,277.0352783203125,483.3475341796875,319.5159606933594,229.16000366210938,180.24020385742188,632.5520629882812,426.5799865722656,304.6991882324219,113.241455078125,205.28182983398438
2025-11-28,278.3328857421875,489.82867431640625,319.7456359863281,233.22000122070312,176.98056030273438,646.8681640625,430.1700134277344,310.087158203125,114.37614440917969,204.64886474609375
2025-12-01,282.57501220703125,484.5820007324219,314.46282958984375,233.8800048828125,179.90025329589844,639.7999267578125,430.1400146484375,305.9669494628906,115.0766830444336,203.08619689941406
2025-12-02,285.6592712402344,487.82757568359375,315.38153076171875,234.4199981689453,181.44007873535156,646.01953125,429.239990234375,304.9368896484375,113.84333038330078,203.1653289794922
2025-12-03,283.623046875,475.6119689941406,319.19635009765625,232.3800048828125,179.57028198242188,638.5320434570312,446.739990234375,309.1462707519531,116.2311019897461,203.07630920410156
2025-12-04,280.179443359375,478.70819091796875,317.1890869140625,229.11000061035156,183.37008666992188,660.425537109375,454.5299987792969,313.0783386230469,115.57989501953125,200.25758361816406
2025-12-05,278.26300048828125,481.01788330078125,320.8341064453125,229.52999877929688,182.40013122558594,672.2955932617188,455.0,312.0284729003906,114.98788452148438,199.713623046875
2025-12-08,277.3746643066406,488.8430480957031,313.49932861328125,226.88999938964844,185.5399627685547,665.6866455078125,439.5799865722656,312.1968078613281,114.43534851074219,199.4070281982422
2025-12-09,276.66595458984375,489.8385925292969,316.85693359375,227.9199981689453,184.95999145507812,655.8631591796875,445.1700134277344,297.6373596191406,116.67510986328125,197.7652587890625
2025-12-10,278.26300048828125,476.43829345703125,319.9847412109375,231.77999877929688,183.77005004882812,649.0444946289062,451.45001220703125,307.1455383300781,117.94792938232422,204.2730255126953
2025-12-11,277.514404296875,481.3265075683594,312.210205078125,230.27999877929688,180.92019653320312,651.6201782226562,446.8900146484375,314.3460693359375,117.94792938232422,207.70494079589844
2025-12-12,277.7639465332031,476.4084167480469,309.07244873046875,226.19000244140625,175.01052856445312,643.1543579101562,458.9599914550781,315.4751892089844,117.23751831054688,209.25770568847656
